ItemID_DE,EAN
473,4283230299529
2624,4283230300126
2966,4283230300621
2967,4283230300720
2968,4283230300829
2969,4283230300928
2970,4283230301024
2971,4283230301123
2959,4283230301222
2972,4283230301321
2960,4283230301420
2981,4283230301628
2982,4283230301727
2983,4283230301826
2984,4283230301925
2985,4283230302021
2986,4283230302120
2974,4283230302229
2987,4283230302328
193,4283230303127
4475,4283230303523
4477,4283230303622
4478,4283230303820
4473,4283230303929
4474,4283230304025
5812,4283230305220
4161,4283230305329
4645,4283230305428
10986,4283230305527
8940,4283230306920
8941,4283230307026
8942,4283230307125
8943,4283230307224
8944,4283230307323
8945,4283230307422
8946,4283230307521
8947,4283230307620
8948,4283230307729
8949,4283230307828
8950,4283230307927
8951,4283230308023
8952,4283230308122
8953,4283230308221
8954,4283230308320
8955,4283230308429
8956,4283230308528
8957,4283230308627
8958,4283230308726
8959,4283230308825
8960,4283230308924
8961,4283230309020
8962,4283230309129
8963,4283230309228
8964,4283230309327
8965,4283230309426
8966,4283230309525
8967,4283230309624
8968,4283230309723
8969,4283230309822
8970,4283230309921
8971,4283230310026
8972,4283230310125
8973,4283230310224
8974,4283230310323
8975,4283230310422
8976,4283230310521
8977,4283230310620
8978,4283230310729
8979,4283230310828
8980,4283230310927
8981,4283230311023
8982,4283230311122
8983,4283230311221
8984,4283230311320
8985,4283230311429
8986,4283230311528
8987,4283230311627
8988,4283230311726
8989,4283230311825
8990,4283230311924
8991,4283230312020
8992,4283230312129
8993,4283230312228
8994,4283230312327
8995,4283230312426
8996,4283230312525
8997,4283230312624
8998,4283230312723
8999,4283230312822
9000,4283230312921
9001,4283230313027
9002,4283230313126
9003,4283230313225
9004,4283230313324
9005,4283230313423
9006,4283230313522
9007,4283230313621
9008,4283230313720
9009,4283230313829
9010,4283230313928
9011,4283230314024
9012,4283230314123
9013,4283230314222
9014,4283230314321
9015,4283230314420
9016,4283230314529
9017,4283230314628
9018,4283230314727
9019,4283230314826
9020,4283230314925
9021,4283230315021
9022,4283230315120
9023,4283230315229
9024,4283230315328
9025,4283230315427
9026,4283230315526
9027,4283230315625
9028,4283230315724
9029,4283230315823
9030,4283230315922
9031,4283230316028
9032,4283230316127
9033,4283230316226
9034,4283230316325
9035,4283230316424
9036,4283230316523
9037,4283230316622
7658,4283230316820
7659,4283230316929
7660,4283230317025
7661,4283230317124
7662,4283230317223
7664,4283230317322
7666,4283230317421
7667,4283230317520
7668,4283230317629
7669,4283230317728
7670,4283230317827
7672,4283230317926
7673,4283230318022
7674,4283230318121
7675,4283230318220
7676,4283230318329
7677,4283230318428
7679,4283230318527
7680,4283230318626
9038,4283230318725
7682,4283230318824
9039,4283230318923
7684,4283230319029
7685,4283230319128
7686,4283230319227
7687,4283230319326
7688,4283230319425
7689,4283230319524
7690,4283230319623
7691,4283230319722
7692,4283230319821
7700,4283230320322
7702,4283230320421
7703,4283230320520
7704,4283230320629
7705,4283230320728
7709,4283230320926
9040,4283230321022
9041,4283230321121
9042,4283230321220
9043,4283230321329
9044,4283230321428
7711,4283230321527
7712,4283230321626
7713,4283230321725
7714,4283230321824
7715,4283230321923
7716,4283230322029
7717,4283230322128
7718,4283230322227
9045,4283230322326
7719,4283230322425
9046,4283230322524
7720,4283230322623
9047,4283230322722
7722,4283230322821
7723,4283230322920
7724,4283230323026
7726,4283230323125
7728,4283230323224
7729,4283230323323
7730,4283230323422
7731,4283230323521
7732,4283230323620
9048,4283230323729
9049,4283230323828
7734,4283230324023
7735,4283230324122
7737,4283230324221
7738,4283230324320
7739,4283230324429
7740,4283230324528
7741,4283230324627
7742,4283230324726
7744,4283230324924
7746,4283230325020
7748,4283230325129
7750,4283230325228
7751,4283230325327
7753,4283230325426
7755,4283230325723
7759,4283230325921
7761,4283230326027
7763,4283230326126
7765,4283230326225
7766,4283230326324
7768,4283230326423
7770,4283230326522
7771,4283230326621
7773,4283230326720
7774,4283230326829
7775,4283230326928
9648,4283230363824
9649,4283230363923
9650,4283230364029
9651,4283230364128
9652,4283230364227
9653,4283230364326
9654,4283230364425
9655,4283230364524
9656,4283230364623
9657,4283230364722
9658,4283230364821
9659,4283230364920
9660,4283230365026
9661,4283230365125
9662,4283230365224
9664,4283230365323
9665,4283230365422
9666,4283230365521
9667,4283230365620
9668,4283230365729
9670,4283230365927
9671,4283230366023
9675,4283230366429
9676,4283230366528
9677,4283230366627
9678,4283230366726
9679,4283230366825
9680,4283230366924
9681,4283230367020
9682,4283230367129
9684,4283230367228
9685,4283230367327
9686,4283230367426
9687,4283230367525
9637,4283230367624
9638,4283230367723
9639,4283230367822
9640,4283230367921
9689,4283230368027
9690,4283230368126
9691,4283230368225
9692,4283230368324
9693,4283230368423
9694,4283230368522
9695,4283230368621
9696,4283230368720
9697,4283230368829
9698,4283230368928
9699,4283230369024
9700,4283230369123
9701,4283230369222
9702,4283230369321
9703,4283230369420
9704,4283230369529
9705,4283230369628
9706,4283230369727
9707,4283230369826
9708,4283230369925
9709,4283230370020
9710,4283230370129
9711,4283230370228
9712,4283230370327
9713,4283230370426
9714,4283230370525
9715,4283230370624
9716,4283230370723
9717,4283230370822
9718,4283230370921
9719,4283230371027
9720,4283230371126
9721,4283230371225
9722,4283230371324
9723,4283230371423
9724,4283230371522
9725,4283230371621
9726,4283230371720
9727,4283230371829
9728,4283230371928
9729,4283230372024
9730,4283230372123
9731,4283230372222
9493,4283230372321
9494,4283230372420
9495,4283230372529
9496,4283230372628
9497,4283230372727
9498,4283230372826
9499,4283230372925
9500,4283230373021
9501,4283230373120
9502,4283230373229
9503,4283230373328
9504,4283230373427
9505,4283230373526
9506,4283230373625
9507,4283230373724
9508,4283230373823
9509,4283230373922
9511,4283230374028
9510,4283230374127
9512,4283230374226
9513,4283230374325
9514,4283230374424
9515,4283230374523
9516,4283230374622
9517,4283230374721
9518,4283230374820
9519,4283230374929
9520,4283230375025
9521,4283230375124
9522,4283230375223
9523,4283230375322
9524,4283230375421
9525,4283230375520
9526,4283230375629
9527,4283230375728
9528,4283230375827
9529,4283230375926
9530,4283230376022
9531,4283230376121
9532,4283230376220
9533,4283230376329
9534,4283230376428
9535,4283230376527
9536,4283230376626
9537,4283230376725
9538,4283230376824
9539,4283230376923
9540,4283230377029
9541,4283230377128
9542,4283230377227
9543,4283230377326
9544,4283230377425
9545,4283230377524
9546,4283230377623
9547,4283230377722
9548,4283230377821
9549,4283230377920
9550,4283230378026
9551,4283230378125
9552,4283230378224
7837,4283230378323
7838,4283230378422
7839,4283230378521
7840,4283230378620
7841,4283230378729
7842,4283230378828
7843,4283230378927
7844,4283230379023
7845,4283230379122
7846,4283230379221
7847,4283230379320
7848,4283230379429
7849,4283230379528
7850,4283230379627
7851,4283230379726
7852,4283230379825
7853,4283230379924
7854,4283230380029
7855,4283230380128
7856,4283230380227
7857,4283230380326
7858,4283230380425
7859,4283230380524
7860,4283230380623
7861,4283230380722
7862,4283230380821
7863,4283230380920
7864,4283230381026
7865,4283230381125
7866,4283230381224
7867,4283230381323
7868,4283230381422
7869,4283230381521
7870,4283230381620
7871,4283230381729
7872,4283230381828
7873,4283230381927
7874,4283230382023
7875,4283230382122
7876,4283230382221
7877,4283230382320
7878,4283230382429
7879,4283230382528
7880,4283230382627
7881,4283230382726
7882,4283230382825
7883,4283230382924
7884,4283230383020
7885,4283230383129
7886,4283230383228
7887,4283230383327
7888,4283230383426
7889,4283230383525
7890,4283230383624
7891,4283230383723
7892,4283230383822
7893,4283230383921
7894,4283230384027
7895,4283230384126
7896,4283230384225
7897,4283230384324
7898,4283230384423
7899,4283230384522
7900,4283230384621
7901,4283230384720
7902,4283230384829
7903,4283230384928
7904,4283230385024
7905,4283230385123
7906,4283230385222
7907,4283230385321
7908,4283230385420
7909,4283230385529
7910,4283230385628
7911,4283230385727
7912,4283230385826
7913,4283230385925
7914,4283230386021
7915,4283230386120
7916,4283230386229
7917,4283230386328
7918,4283230386427
7919,4283230386526
7920,4283230386625
7921,4283230386724
7922,4283230386823
7923,4283230386922
7924,4283230387028
7925,4283230387127
7926,4283230387226
7927,4283230387325
7928,4283230387424
7929,4283230387523
7930,4283230387622
7931,4283230387721
7932,4283230387820
7933,4283230387929
7934,4283230388025
7935,4283230388124
7936,4283230388223
7937,4283230388322
7938,4283230388421
7939,4283230388520
7940,4283230388629
7941,4283230388728
7942,4283230388827
7943,4283230388926
7944,4283230389022
7945,4283230389121
7946,4283230389220
7947,4283230389329
7948,4283230389428
7949,4283230389527
7950,4283230389626
7951,4283230389725
7952,4283230389824
7953,4283230389923
7954,4283230390028
7955,4283230390127
7956,4283230390226
7957,4283230390325
7958,4283230390424
7959,4283230390523
7960,4283230390622
7961,4283230390721
7962,4283230390820
7963,4283230390929
7964,4283230391025
7965,4283230391124
7966,4283230391223
7967,4283230391322
7968,4283230391421
7969,4283230391520
7970,4283230391629
7971,4283230391728
7972,4283230391827
7973,4283230391926
7974,4283230392022
7975,4283230392121
7976,4283230392220
7977,4283230392329
7978,4283230392428
7979,4283230392527
7980,4283230392626
7981,4283230392725
7982,4283230392824
7983,4283230392923
7984,4283230393029
7985,4283230393128
7986,4283230393227
7987,4283230393326
7988,4283230393425
7989,4283230393524
7990,4283230393623
7991,4283230393722
7992,4283230393821
7993,4283230393920
7994,4283230394026
7995,4283230394125
7996,4283230394224
7997,4283230394323
7998,4283230394422
7999,4283230394521
8000,4283230394620
8001,4283230394729
8002,4283230394828
8003,4283230394927
8004,4283230395023
8005,4283230395122
8006,4283230395221
8007,4283230395320
8008,4283230395429
8009,4283230395528
8010,4283230395627
8011,4283230395726
8012,4283230395825
8013,4283230395924
8014,4283230396020
8015,4283230396129
8016,4283230396228
8017,4283230396327
8018,4283230396426
8019,4283230396525
8020,4283230396624
8022,4283230396723
8023,4283230396822
8024,4283230396921
8025,4283230397027
8026,4283230397126
8027,4283230397225
8028,4283230397324
8029,4283230397423
8030,4283230397522
8031,4283230397621
8032,4283230397720
8033,4283230397829
8034,4283230397928
8035,4283230398024
8036,4283230398123
8037,4283230398222
8038,4283230398321
8039,4283230398420
8040,4283230398529
8041,4283230398628
8042,4283230398727
8043,4283230398826
8044,4283230398925
8045,4283230399021
8046,4283230399120
8047,4283230399229
8048,4283230399328
8049,4283230399427
8050,4283230399526
8051,4283230399625
8052,4283230399724
8053,4283230399823
8054,4283230399922
8055,4283230400024
8056,4283230400123
8057,4283230400222
8058,4283230400321
8059,4283230400420
8060,4283230400529
8061,4283230400628
8062,4283230400727
10719,4283230400826
8064,4283230400925
8065,4283230401021
8066,4283230401120
8067,4283230401229
8068,4283230401328
8069,4283230401427
8070,4283230401526
8071,4283230401625
8072,4283230401724
8073,4283230401823
8074,4283230401922
8075,4283230402028
8076,4283230402127
8077,4283230402226
8078,4283230402325
8079,4283230402424
8080,4283230402523
8081,4283230402622
8082,4283230402721
8083,4283230402820
8084,4283230402929
8085,4283230403025
8086,4283230403124
8087,4283230403223
7241,4283230403322
9827,4283230403421
10726,4283230403520
8091,4283230403629
8092,4283230403728
8093,4283230403827
8094,4283230403926
8095,4283230404022
8096,4283230404121
8097,4283230404220
8098,4283230404329
8099,4283230404428
8100,4283230404527
10727,4283230404626
10735,4283230404725
10736,4283230404824
8104,4283230404923
8105,4283230405029
8106,4283230405128
8107,4283230405227
8108,4283230405326
8109,4283230405425
8110,4283230405524
8111,4283230405623
8112,4283230405722
8113,4283230405821
8114,4283230405920
8115,4283230406026
8116,4283230406125
8117,4283230406224
8118,4283230406323
8119,4283230406422
8120,4283230406521
8121,4283230406620
8122,4283230406729
8123,4283230406828
8124,4283230406927
8125,4283230407023
8126,4283230407122
8127,4283230407221
8128,4283230407320
8129,4283230407429
8130,4283230407528
8131,4283230407627
8132,4283230407726
8133,4283230407825
8134,4283230407924
8135,4283230408020
8136,4283230408129
8137,4283230408228
8138,4283230408327
8139,4283230408426
8140,4283230408525
8141,4283230408624
10737,4283230408723
8143,4283230408822
8144,4283230408921
8145,4283230409027
8146,4283230409126
8147,4283230409225
8148,4283230409324
8149,4283230409423
8150,4283230409522
8151,4283230409621
8152,4283230409720
8153,4283230409829
10745,4283230409928
8155,4283230410023
8156,4283230410122
8157,4283230410221
8158,4283230410320
8159,4283230410429
8160,4283230410528
8161,4283230410627
8162,4283230410726
8163,4283230410825
8164,4283230410924
8165,4283230411020
8166,4283230411129
8167,4283230411228
8168,4283230411327
8169,4283230411426
8170,4283230411525
8171,4283230411624
9553,4283230411723
8172,4283230411822
8173,4283230411921
8174,4283230412027
8175,4283230412126
8176,4283230412225
8177,4283230412324
8178,4283230412423
8179,4283230412522
8180,4283230412621
8181,4283230412720
8182,4283230412829
8183,4283230412928
8184,4283230413024
8185,4283230413123
8186,4283230413222
8187,4283230413321
8188,4283230413420
8189,4283230413529
8190,4283230413628
8191,4283230413727
8192,4283230413826
8193,4283230413925
8194,4283230414021
8195,4283230414120
8196,4283230414229
8197,4283230414328
8198,4283230414427
8199,4283230414526
8200,4283230414625
8201,4283230414724
8202,4283230414823
8203,4283230414922
8204,4283230415028
10746,4283230415127
8206,4283230415226
8207,4283230415325
8208,4283230415424
8209,4283230415523
8210,4283230415622
8211,4283230415721
8212,4283230415820
8213,4283230415929
8214,4283230416025
8215,4283230416124
8216,4283230416223
10743,4283230416322
10747,4283230416421
8219,4283230416520
8220,4283230416629
8221,4283230416728
8222,4283230416827
8223,4283230416926
8224,4283230417022
8225,4283230417121
8226,4283230417220
8227,4283230417329
8228,4283230417428
8229,4283230417527
8230,4283230417626
8231,4283230417725
8232,4283230417824
8233,4283230417923
8234,4283230418029
8235,4283230418128
8236,4283230418227
8237,4283230418326
8238,4283230418425
8239,4283230418524
8240,4283230418623
8241,4283230418722
8242,4283230418821
8243,4283230418920
8244,4283230419026
8245,4283230419125
8246,4283230419224
8247,4283230419323
8248,4283230419422
8249,4283230419521
8250,4283230419620
10748,4283230419729
8252,4283230419828
8253,4283230419927
8254,4283230420022
8255,4283230420121
8256,4283230420220
8257,4283230420329
8258,4283230420428
8259,4283230420527
8260,4283230420626
8261,4283230420725
8262,4283230420824
8263,4283230420923
8264,4283230421029
8265,4283230421128
8266,4283230421227
8267,4283230421326
8268,4283230421425
8269,4283230421524
8270,4283230421623
8271,4283230421722
8272,4283230421821
8273,4283230421920
8274,4283230422026
8276,4283230422125
8277,4283230422224
8278,4283230422323
8279,4283230422422
8280,4283230422521
8281,4283230422620
8282,4283230422729
8283,4283230422828
8284,4283230422927
8285,4283230423023
8286,4283230423122
8287,4283230423221
8288,4283230423320
8289,4283230423429
8290,4283230423528
8291,4283230423627
8292,4283230423726
8293,4283230423825
8294,4283230423924
8295,4283230424020
8296,4283230424129
8297,4283230424228
8298,4283230424327
8299,4283230424426
8300,4283230424525
8301,4283230424624
8302,4283230424723
8303,4283230424822
8304,4283230424921
8305,4283230425027
8306,4283230425126
8307,4283230425225
8308,4283230425324
8309,4283230425423
8310,4283230425522
8311,4283230425621
8312,4283230425720
8313,4283230425829
8314,4283230425928
8316,4283230426024
8317,4283230426123
8319,4283230426222
8320,4283230426321
8321,4283230426420
8322,4283230426529
8323,4283230426628
8324,4283230426727
8325,4283230426826
8326,4283230426925
8327,4283230427021
8328,4283230427120
8329,4283230427229
8330,4283230427328
8331,4283230427427
8332,4283230427526
8333,4283230427625
8334,4283230427724
8335,4283230427823
8336,4283230427922
8337,4283230428028
8338,4283230428127
8339,4283230428226
8340,4283230428325
8341,4283230428424
8342,4283230428523
8343,4283230428622
8344,4283230428721
8345,4283230428820
8346,4283230428929
8349,4283230429223
9554,4283230429322
8350,4283230429421
8351,4283230429520
8352,4283230429629
8353,4283230429728
8354,4283230429827
8355,4283230429926
8358,4283230430229
8359,4283230430328
8360,4283230430427
8361,4283230430526
8362,4283230430625
8363,4283230430724
8364,4283230430823
8365,4283230430922
8366,4283230431028
8367,4283230431127
8368,4283230431226
8369,4283230431325
8370,4283230431424
8371,4283230431523
8372,4283230431622
8373,4283230431721
8374,4283230431820
8375,4283230431929
8378,4283230432025
8379,4283230432124
8380,4283230432223
8381,4283230432322
8382,4283230432421
8383,4283230432520
8384,4283230432629
8385,4283230432728
8386,4283230432827
8387,4283230432926
8388,4283230433022
8389,4283230433121
8391,4283230433220
8392,4283230433329
8393,4283230433428
8394,4283230433527
8399,4283230434029
8400,4283230434128
8401,4283230434227
8402,4283230434326
8408,4283230434821
8409,4283230434920
8410,4283230435026
8411,4283230435125
8412,4283230435224
8413,4283230435323
8414,4283230435422
8415,4283230435521
8416,4283230435620
8417,4283230435729
8418,4283230435828
8419,4283230435927
8421,4283230436023
8422,4283230436122
8423,4283230436221
8424,4283230436320
8425,4283230436429
8426,4283230436528
8427,4283230436627
8428,4283230436726
8429,4283230436825
8430,4283230436924
8431,4283230437020
8432,4283230437129
8433,4283230437228
8434,4283230437327
8435,4283230437426
8436,4283230437525
8437,4283230437624
8438,4283230437723
8439,4283230437822
8440,4283230437921
8441,4283230438027
8442,4283230438126
8443,4283230438225
8444,4283230438324
8445,4283230438423
8446,4283230438522
8447,4283230438621
8448,4283230438720
8449,4283230438829
8450,4283230438928
8451,4283230439024
8452,4283230439123
8453,4283230439222
8454,4283230439321
8455,4283230439420
8456,4283230439529
8457,4283230439628
8458,4283230439727
8460,4283230439826
8461,4283230439925
8462,4283230440020
8463,4283230440129
8464,4283230440228
9555,4283230440327
9556,4283230440426
9557,4283230440921
8473,4283230441225
8474,4283230441324
8475,4283230441423
8476,4283230441522
8477,4283230441621
8478,4283230441720
8479,4283230441829
8480,4283230441928
8481,4283230442024
8483,4283230442123
8484,4283230442222
8485,4283230442321
8486,4283230442420
8487,4283230442529
8488,4283230442628
8489,4283230442727
8490,4283230442826
8491,4283230442925
8492,4283230443021
8494,4283230443120
8495,4283230443229
8496,4283230443328
8497,4283230443427
8498,4283230443526
8499,4283230443625
8500,4283230443724
8501,4283230443823
8502,4283230443922
8503,4283230444028
8504,4283230444127
8505,4283230444226
8506,4283230444325
8507,4283230444424
8508,4283230444523
8509,4283230444622
8510,4283230444721
8511,4283230444820
8512,4283230444929
8513,4283230445025
8515,4283230445124
8516,4283230445223
8525,4283230446022
8526,4283230446121
8527,4283230446220
8528,4283230446329
8529,4283230446428
8531,4283230446527
8532,4283230446626
8533,4283230446725
8535,4283230446824
8536,4283230446923
8537,4283230447029
8538,4283230447128
8539,4283230447227
8540,4283230447326
8541,4283230447425
8542,4283230447524
8543,4283230447623
8545,4283230447722
8546,4283230447821
8547,4283230447920
8549,4283230448026
8550,4283230448125
8551,4283230448224
8552,4283230448323
8553,4283230448422
8555,4283230448521
8556,4283230448620
8557,4283230448729
8558,4283230448828
8560,4283230448927
8561,4283230449023
8562,4283230449122
8563,4283230449221
8564,4283230449320
8565,4283230449429
8566,4283230449528
8567,4283230449627
8568,4283230449726
8569,4283230449825
8571,4283230449924
8572,4283230450029
8573,4283230450128
8574,4283230450227
8575,4283230450326
8576,4283230450425
8577,4283230450524
8578,4283230450623
8579,4283230450722
8580,4283230450821
8581,4283230450920
8582,4283230451026
8583,4283230451125
8584,4283230451224
8585,4283230451323
8586,4283230451422
8587,4283230451521
8588,4283230451620
9558,4283230451729
9559,4283230451828
9560,4283230451927
9561,4283230452023
9562,4283230452122
9563,4283230452221
9564,4283230452320
9565,4283230452429
9566,4283230452528
9567,4283230452627
9568,4283230452726
9569,4283230452825
9570,4283230452924
9571,4283230453020
9572,4283230453129
8605,4283230453228
8606,4283230453327
8607,4283230453426
8608,4283230453525
8609,4283230453624
8610,4283230453723
8611,4283230453822
8612,4283230453921
8613,4283230454027
8614,4283230454126
8615,4283230454225
8616,4283230454324
8617,4283230454423
8618,4283230454522
8619,4283230454621
8620,4283230454720
8621,4283230454829
8622,4283230454928
8623,4283230455024
8624,4283230455123
8626,4283230455222
8627,4283230455321
8628,4283230455420
8629,4283230455529
8630,4283230455628
8631,4283230455727
9573,4283230455826
9574,4283230455925
9575,4283230456021
9576,4283230456229
9577,4283230456328
8639,4283230456427
8640,4283230456526
8641,4283230456625
8642,4283230456724
8643,4283230456823
8644,4283230456922
8645,4283230457028
8646,4283230457127
8648,4283230457226
8649,4283230457325
8650,4283230457424
8651,4283230457523
8652,4283230457622
8653,4283230457721
8654,4283230457820
8656,4283230457929
8657,4283230458025
8658,4283230458124
8659,4283230458223
8660,4283230458322
8661,4283230458421
8662,4283230458520
8663,4283230458629
8664,4283230458728
8665,4283230458827
8666,4283230458926
8667,4283230459022
8668,4283230459121
8669,4283230459220
8670,4283230459329
8671,4283230459428
8717,4283230463821
8718,4283230463920
8719,4283230464026
8720,4283230464125
8721,4283230464224
8722,4283230464323
8724,4283230464422
8725,4283230464521
8726,4283230464620
8727,4283230464729
8728,4283230464828
8729,4283230464927
8730,4283230465023
8731,4283230465122
8732,4283230465221
8734,4283230465320
8735,4283230465429
8736,4283230465528
8737,4283230465627
8739,4283230465726
8740,4283230465825
8741,4283230465924
9446,4283230466020
9447,4283230466129
9448,4283230466228
8745,4283230466327
8746,4283230466426
9236,4283230466525
8750,4283230466723
8751,4283230466822
8752,4283230466921
7634,4283230467027
8756,4283230467126
8757,4283230467225
8758,4283230467324
8908,4283230467423
8760,4283230467522
8761,4283230467621
8834,4283230467720
8762,4283230467829
8909,4283230467928
8763,4283230468024
8764,4283230468123
8765,4283230468222
8766,4283230468321
8767,4283230468420
8768,4283230468529
8769,4283230468628
8778,4283230469328
8779,4283230469427
9578,4283230469526
8781,4283230469625
8782,4283230469724
8783,4283230469823
8784,4283230469922
8785,4283230470027
8786,4283230470126
8787,4283230470225
8788,4283230470324
8789,4283230470423
8790,4283230470522
8791,4283230470621
8792,4283230470720
8793,4283230470829
8794,4283230470928
8795,4283230471024
8796,4283230471123
8797,4283230471222
8798,4283230471321
8799,4283230471420
8800,4283230471529
8801,4283230471628
8802,4283230471727
8824,4283230471826
9579,4283230472021
9580,4283230472120
9581,4283230472229
9582,4283230472328
9583,4283230472427
9584,4283230472526
9585,4283230472625
9586,4283230472823
9587,4283230472922
9588,4283230473028
9589,4283230473127
9590,4283230473226
9591,4283230473325
9592,4283230473424
9593,4283230473523
9594,4283230473622
9595,4283230473721
9596,4283230474124
9597,4283230474421
9598,4283230474520
9599,4283230474629
9600,4283230474728
9601,4283230474827
9602,4283230474926
9603,4283230475022
9604,4283230475121
9605,4283230475220
9606,4283230475329
9607,4283230475428
9608,4283230475527
9609,4283230475626
9610,4283230475725
9611,4283230475824
9612,4283230475923
9613,4283230476029
9614,4283230476128
9615,4283230476227
9616,4283230476326
9617,4283230476425
9618,4283230476524
9619,4283230476623
9620,4283230476722
9621,4283230476821
9622,4283230476920
9623,4283230477026
9624,4283230477125
9625,4283230477224
9626,4283230477323
9627,4283230477422
9629,4283230477620
9630,4283230477729
9631,4283230477828
9632,4283230477927
10756,4283230478023
10757,4283230478122
10758,4283230478221
10759,4283230478320
10760,4283230478429
10761,4283230478528
10762,4283230478627
10763,4283230478726
10764,4283230478825
10765,4283230478924
10766,4283230479020
10767,4283230479129
10768,4283230479228
10769,4283230479327
10770,4283230479426
10771,4283230479525
10772,4283230479624
10773,4283230479723
10774,4283230479822
10775,4283230479921
10776,4283230480026
10777,4283230480125
10778,4283230480224
10779,4283230480323
10780,4283230480422
10781,4283230480521
10782,4283230480620
10783,4283230480729
10784,4283230480828
10785,4283230480927
10786,4283230481023
10787,4283230481122
10788,4283230481221
10789,4283230481320
10790,4283230481429
10791,4283230481528
10792,4283230481627
10793,4283230481726
10794,4283230481825
10795,4283230481924
10796,4283230482020
10797,4283230482129
10798,4283230482228
10799,4283230482327
10800,4283230482426
10801,4283230482525
10802,4283230482624
10803,4283230482723
10804,4283230482822
10805,4283230482921
10806,4283230483027
10807,4283230483126
10808,4283230483225
10809,4283230483324
10810,4283230483423
10811,4283230483522
10812,4283230483621
10813,4283230483720
10814,4283230483829
10815,4283230483928
10816,4283230484024
10818,4283230484123
10819,4283230484222
10820,4283230484321
10821,4283230484420
10822,4283230484529
10823,4283230484628
10824,4283230484727
10825,4283230484826
10826,4283230484925
10827,4283230485021
10828,4283230485120
10829,4283230485229
10832,4283230485328
10833,4283230485427
10834,4283230485526
10835,4283230485724
10837,4283230485823
10838,4283230485922
10839,4283230486028
10841,4283230486325
10842,4283230486424
10843,4283230486721
10844,4283230486820
10845,4283230486929
10846,4283230487025
10847,4283230487124
10848,4283230487223
10849,4283230487322
10850,4283230487421
10854,4283230487520
10861,4283230487827
10863,4283230488022
10864,4283230488121
10865,4283230488220
10880,4283230488329
10881,4283230488428
10882,4283230488527
10993,4283230490728
10994,4283230490827
10995,4283230490926
10997,4283230491022
10992,4283230491121
10996,4283230491428
10998,4283230491527
10999,4283230491923
11000,4283230492029
11001,4283230492128
11002,4283230492227
11007,4283230492623
11008,4283230492722
11009,4283230492821
11010,4283230492920
11011,4283230493026
11097,4283230493026
11012,4283230493125
11013,4283230493422
11014,4283230493521
11015,4283230493620
11017,4283230493729
11018,4283230493828
11019,4283230493927
11020,4283230494023
11021,4283230494122
11022,4283230494221
11023,4283230494320
11024,4283230494429
11025,4283230494528
11026,4283230494627
11027,4283230494726
11028,4283230494825
11029,4283230494924
11030,4283230495020
11031,4283230495129
11032,4283230495228
11033,4283230495327
11034,4283230495426
11035,4283230495525
11036,4283230495624
11037,4283230495723
11038,4283230495822
11039,4283230495921
11040,4283230496027
11041,4283230496126
11042,4283230496225
11043,4283230496324
11044,4283230496423
11045,4283230496522
11046,4283230496621
11047,4283230496720
11048,4283230496829
11049,4283230496928
11050,4283230497024
11051,4283230497123
11052,4283230497222
11053,4283230497321
11054,4283230497420
11055,4283230497529
11056,4283230497628
11057,4283230497727
11058,4283230497826
11059,4283230497925
11060,4283230498021
11061,4283230498120
11062,4283230498229
11063,4283230498328
11064,4283230498427
11065,4283230498526
11066,4283230498625
11067,4283230498724
11068,4283230498823
11069,4283230498922
11070,4283230499028
11071,4283230499127
11072,4283230499226
11073,4283230499325
11074,4283230499424
11075,4283230499523
11076,4283230499622
11077,4283230499721
11078,4283230499820
11079,4283230499929
11080,4283230500021
11081,4283230500120
11082,4283230500229
11083,4283230500328
11084,4283230500427
11085,4283230500526
11086,4283230500625
11087,4283230500724
11088,4283230500823
11090,4283230501028
11098,4283230501127
11100,4283230501226
11119,4283230501325
11120,4283230501424
11101,4283230501523
11102,4283230501622
11103,4283230501721
11104,4283230501820
11105,4283230501929
11106,4283230502025
11107,4283230502124
11108,4283230502223
11109,4283230502322
11110,4283230502421
11111,4283230502520
11112,4283230502629
11113,4283230502728
11114,4283230502827
11115,4283230502926
11116,4283230503022
11117,4283230503121
11118,4283230503220
11121,4283230503329
11122,4283230503725
11123,4283230503824
11124,4283230503923
11125,4283230504029
12320,4283230505125
12321,4283230505224
12322,4283230505323
12323,4283230505422
12324,4283230505521
12325,4283230505620
12326,4283230505729
12327,4283230505828
12328,4283230506023
12329,4283230506122
12330,4283230506221
12331,4283230506320
12332,4283230506429
12333,4283230506528
12334,4283230506627
12335,4283230506726
12336,4283230506825
12337,4283230506924
12338,4283230507020
12339,4283230507129
12340,4283230507228
12341,4283230507327
12342,4283230507426
12343,4283230507624
12344,4283230507723
12345,4283230507822
12346,4283230507921
12347,4283230508027
9480,4283230826022
9481,4283230826121
9479,4283230826220
9478,4283230826329
9482,4283230826428
9475,4283230826527
9472,4283230826626
9473,4283230826725
9474,4283230826824
9476,4283230826923
9477,4283230827029
9483,4283230827128
9484,4283230827227
8836,4283230827326
4071,4283230827425
9828,4283230827524
9829,4283230827623
9830,4283230827722
9831,4283230827821
9832,4283230827920
9833,4283230828026
9834,4283230828125
9835,4283230828224
9836,4283230828323
9837,4283230828422
10752,4283230828521
10754,4283230828620
10830,4283230828729
10831,4283230828828
10855,4283230828927
10859,4283230829023
10858,4283230829122
10860,4283230829221
10895,4283230829320
