4282,Y,4,3,10
4283,Y,8,3,16
4284,Y,4,5,5
4286,N,0,6,0
4287,N,0,6,0
4288,N,0,6,0
4299,N,0,3,0
4300,N,0,3,0
4301,N,0,3,0
4332,Y,6,5,23
4340,Y,0,6,12
4341,Y,0,6,2
4342,Y,0,6,2.19
4354,Y,4,3,10
4355,Y,0,3,13
4356,Y,0,3,13
4357,Y,12,3,20
4358,Y,0,3,13
4360,Y,6,3,11
4361,Y,0,3,5
4362,Y,0,3,16
4363,Y,11,3,0
4364,Y,7,3,10
4365,Y,7,3,7
4366,Y,2,3,12
4367,Y,9,3,13
4368,Y,12,3,18
4369,Y,21,3,27
4370,Y,26,3,62
4372,Y,6,3,8
4373,Y,14,3,16
4374,Y,0,3,0
4375,Y,0,3,77
4376,Y,9,3,18
4377,Y,6,3,9
4378,Y,7,3,16
4379,Y,22,3,36
4401,Y,0,3,3
4402,Y,4,3,5
4403,Y,6,3,9
4404,Y,0,6,3
4405,Y,6,3,6
4406,Y,4,3,5
4407,Y,2,3,8
4408,Y,0,6,2
4409,Y,5,6,4
4411,Y,0,6,9
4412,Y,0,6,0
4413,Y,0,6,4
4414,N,0,6,0
4415,N,0,6,0
4416,Y,0,6,2
4417,N,0,6,0
4418,Y,0,6,2
4419,N,0,6,0
4420,N,0,6,0
4422,Y,0,6,0
4423,Y,0,6,7
4424,Y,0,6,28
4425,Y,0,6,25
4426,Y,0,6,27
4427,Y,0,1,12
4428,Y,0,1,19
4429,Y,0,1,40
4430,Y,0,1,37
4431,Y,0,6,9
4432,Y,0,6,0
4433,Y,0,6,8
4434,Y,0,6,19
4435,Y,0,6,14
4436,Y,0,6,14
4464,N,0,3,0
4465,Y,0,3,1
4467,Y,64,3,99
4468,Y,57,6,72
4469,Y,60,6,85
4470,Y,18,6,38
4471,Y,31,6,50
4472,Y,19,6,28
4473,Y,10,3,40
4474,Y,10,6,31
4475,Y,0,6,30
4476,Y,5,6,20
4477,Y,0,6,0
4478,Y,0,6,0
4480,Y,0,3,4
4481,N,0,3,0
4482,N,0,3,0
4483,N,0,3,0
4484,Y,0,3,34
4485,N,0,3,0
4486,Y,0,3,22
4487,Y,0,3,24
4488,Y,0,3,5
4489,N,0,3,0
4491,N,0,5,0
4492,N,0,5,0
4493,N,0,5,0
4494,N,0,5,0
4495,N,0,3,0
4496,N,0,3,0
4498,N,0,3,0
4499,N,0,3,0
4500,N,0,6,0
4501,N,0,6,0
4502,N,0,6,0
4503,N,0,6,0
4505,Y,6,3,16
4506,Y,0,3,0
4507,Y,22,3,56
4508,Y,8,3,20
4509,Y,0,3,0
4511,N,0,6,1
4512,N,0,3,1
4513,N,0,1,0
4514,N,0,1,0
4535,Y,5,1,5
4539,Y,20,6,14
4540,Y,5,6,2
4541,Y,29,6,4
4544,Y,14,6,16
4545,Y,26,6,27
4546,Y,14,6,20
4547,Y,32,6,34
4554,Y,29,6,48
4555,Y,36,3,50
4556,Y,260,3,465
4560,Y,0,1,2
4561,N,0,1,0
4562,Y,0,1,1
4563,Y,0,1,1
4564,N,0,1,0
4565,Y,0,1,1
4569,Y,0,1,0
4583,N,0,3,0
4584,N,0,3,0
4585,N,0,3,0
4586,N,0,3,0
4587,N,0,3,0
4588,N,0,3,0
4589,N,0,3,0
4590,N,0,3,0
4591,N,0,3,0
4592,N,0,3,0
4593,N,0,3,0
4594,N,0,3,0
4595,N,0,3,0
4596,N,0,3,0
4597,N,0,3,0
4598,N,0,3,0
4599,N,0,3,0
4600,N,0,3,0
4622,Y,0,3,13
4623,N,0,3,0
4624,N,0,3,0
4625,N,0,3,0
4626,N,0,3,0
4627,N,0,3,0
4628,N,0,3,0
4630,N,0,3,0
4631,Y,0,3,28
4632,Y,0,3,36
4633,Y,0,1,0
4635,Y,0,1,0.64
4637,Y,0,1,0.78
4639,Y,0,1,0.53
4641,Y,0,1,0.76
4643,Y,0,1,0.69
4645,N,0,1,0
4647,N,0,1,0
4649,Y,0,1,0.7
4651,Y,0,1,0.07
4653,Y,0,1,0.26
4655,Y,0,1,0.45
4657,N,0,1,0
4659,Y,0,6,14
4660,N,0,3,0
4661,N,0,6,0
4670,N,0,6,0
4671,N,0,1,0
4676,N,0,6,0
4677,N,0,6,0
4681,N,0,6,0
4682,N,0,6,0
4686,N,0,6,0
4687,N,0,6,0
4702,N,0,3,0
4703,Y,0,5,21
4704,Y,0,3,17
4705,Y,0,3,11
4706,Y,0,3,5
4708,N,0,3,0
4709,Y,0,6,9
4710,Y,0,3,0
4711,Y,0,3,12
4712,Y,0,3,22
4713,Y,0,3,42
4714,Y,0,3,13
4715,Y,0,3,11
4716,Y,0,3,35
4717,Y,0,3,40
4719,Y,0,3,26
4720,Y,0,3,3
4721,N,0,3,0
4733,N,7,1,0
4734,N,6,1,0
4737,Y,0,3,40
4738,Y,0,3,26
4739,Y,0,3,13
4740,Y,0,3,2
4741,Y,0,3,2
4742,N,0,3,0
4743,Y,0,3,18
4744,Y,0,5,12
4745,Y,0,5,13
4747,N,6,5,0
4748,N,7,5,0
4749,N,0,3,0
4751,Y,0,5,33
4752,Y,0,3,28
4753,Y,0,3,15
4754,Y,0,3,90
4755,Y,0,3,11
4756,Y,0,6,40
4758,N,0,3,0
4759,N,0,6,0
4760,N,0,6,0
4761,N,0,1,0
4762,N,0,6,0
4763,N,0,6,0
4769,Y,4,1,7
4778,Y,0,1,0
4779,Y,0,7,2
4780,Y,0,8,3
4781,Y,0,8,11
4783,N,0,6,0
4784,N,0,6,0
4785,N,0,6,0
4786,N,0,6,0
4788,Y,0,3,62
4789,Y,0,3,101
4790,Y,0,3,122
4791,Y,0,6,128
4792,Y,0,6,129
4793,N,0,6,0
4794,N,0,6,0
4797,Y,1,1,1.26
4803,Y,12,5,100
4804,Y,89,5,114
4805,Y,0,5,0
4806,Y,0,5,7
4807,Y,0,5,12
4808,Y,0,5,11
4809,Y,4,5,8
4810,Y,0,3,0
4811,Y,9,3,17
4812,Y,0,3,8
4813,Y,0,3,0
4814,Y,0,1,0
4826,N,0,6,0
4827,N,0,6,0
4828,N,0,6,0
4829,N,0,6,0
4830,N,0,6,0
4831,N,0,6,0
4832,N,0,6,0
4833,N,0,6,0
4834,N,0,6,0
4835,N,0,6,0
4836,N,0,6,0
4837,N,0,6,0
4839,Y,0,3,12
4840,N,0,3,0
4841,Y,0,6,1
4842,N,0,6,0
4843,N,0,6,0
4844,N,0,6,0
4845,Y,0,3,10
4846,N,0,3,0
4847,N,0,3,0
4848,N,0,3,0
4849,N,0,3,0
4850,Y,0,6,3
4851,Y,0,3,12
4852,Y,0,3,12
4853,Y,0,3,12
4854,Y,0,3,10
4855,Y,0,3,12
4856,Y,0,5,6
4857,N,0,6,0
4859,N,0,1,0
4860,N,0,1,0
4861,N,0,1,0
4862,N,0,1,0
4863,N,0,1,0
4864,N,0,1,0
4865,N,0,1,0
4866,N,0,1,0
4867,N,0,1,0
4868,N,0,1,0
4882,Y,0,7,0
4883,Y,0,7,0
4884,N,0,1,0
4885,N,7,7,0
4886,N,0,1,0
4887,N,0,7,0
4888,N,0,1,0
4889,N,0,7,0
4890,Y,0,1,0
4891,Y,0,1,0
4892,N,0,1,0
4893,N,0,1,0
4894,N,0,1,0
4895,N,0,1,0
4896,N,0,1,0
4897,N,0,1,0
4898,N,0,3,0
4899,N,0,3,0
4900,Y,0,3,12
4901,Y,0,3,24
4902,Y,0,3,15
4903,N,0,3,0
4904,N,0,6,0
4905,N,0,6,0
4906,N,0,6,0
4908,N,0,6,0
4909,N,0,6,0
4910,N,0,6,0
4911,N,0,6,0
4912,N,0,6,0
4913,N,0,6,0
4914,N,0,6,0
4915,N,0,6,0
4916,N,0,6,0
4917,N,0,6,0
4918,N,0,6,0
4919,N,0,6,0
4931,Y,0,5,1
4932,Y,0,5,8
4934,Y,89,6,270
4935,Y,23,6,24
4936,Y,21,3,19
4938,Y,29,6,31
4939,Y,15,6,21
4940,Y,14,6,16
4943,Y,16,6,16
4944,Y,23,5,14
5001,Y,32,5,36
5002,Y,23,3,27
5003,Y,31,3,49
5004,Y,31,3,33
5005,Y,53,3,73
5006,Y,30,1,0
5007,Y,41,1,41
5008,Y,121,3,141
5009,Y,79,3,99
5010,Y,30,3,42
5011,Y,14,3,22
5013,Y,7,5,15
5014,Y,12,3,6
5015,Y,10,3,13
5016,Y,18,3,19
5017,Y,22,3,35
5018,Y,27,1,2
5019,Y,24,1,40
5020,Y,76,3,84
5021,Y,42,3,68
5022,Y,28,3,15
5023,Y,9,3,25
5025,N,0,3,0
5026,N,0,3,0
5027,N,0,3,0
5028,Y,0,6,6
5029,N,0,6,0
5030,Y,0,6,4
5032,Y,0,3,3
5033,Y,0,3,4
5034,Y,0,6,5
5035,Y,0,6,4
5045,Y,0,6,10
5046,Y,0,3,10
5047,Y,0,3,17
5048,Y,0,6,20
5049,Y,0,6,10
5050,Y,0,6,8
5051,Y,0,6,7
5052,Y,0,6,2
5053,Y,0,6,3
5054,Y,0,6,4
5055,Y,0,6,4
5057,N,6,6,0
5058,N,0,6,0
5059,N,0,6,0
5061,Y,4,3,19
5062,N,0,5,0
5063,N,0,5,0
5064,Y,0,5,8
5065,Y,0,3,79
5066,N,0,5,0
5067,N,0,5,0
5068,Y,0,5,21
5069,Y,0,5,70
5070,Y,0,5,25
5071,N,0,5,0
5072,Y,0,5,1
5073,Y,0,5,30
5074,N,0,5,0
5075,N,0,5,0
5076,Y,0,5,34
5080,Y,0,6,2
5081,Y,0,6,19
5082,Y,0,6,5
5084,Y,5,6,25
5085,Y,6,6,11
5086,Y,4,6,4
5088,Y,0,3,16
5089,N,0,3,0
5090,Y,0,3,11
5091,N,0,3,0
5092,Y,0,3,11
5093,N,0,3,0
5095,Y,0,5,11
5096,Y,0,5,12
5097,N,0,5,0
5098,Y,0,5,15
5099,Y,0,5,8
5100,Y,0,5,5
5101,Y,0,5,6
5102,Y,0,5,18
5103,Y,0,5,8
5104,Y,0,5,4
5105,N,0,5,0
5124,Y,0,5,104
5125,Y,0,5,16
5126,Y,0,5,122
5127,Y,0,5,136
5128,N,0,5,0
5129,N,0,5,0
5130,Y,0,5,37
5131,Y,0,5,144
5132,Y,0,5,41
5133,Y,0,5,74
5134,Y,0,5,280
5135,Y,0,5,80
5136,Y,0,5,33
5137,Y,0,5,134
5138,Y,0,5,20
5139,Y,0,5,69
5140,Y,0,5,51
5141,Y,0,5,21
5142,Y,0,5,72
5163,Y,0,5,203
5164,N,0,5,0
5165,N,0,5,0
5166,Y,0,5,9
5167,Y,0,5,25
5168,Y,0,5,60
5169,Y,0,5,65
5170,N,0,5,0
5171,Y,0,5,92
5172,Y,0,3,50
5173,Y,0,3,52
5186,N,0,5,0
5189,Y,41,3,58
5190,Y,48,3,64
5191,Y,9,3,11
5192,Y,0,3,19
5193,Y,6,3,12
5195,Y,8,6,6
5196,Y,4,6,6
5197,Y,33,6,29
5198,Y,17,1,18
5199,Y,4,1,15
5200,Y,0,1,10
5201,Y,4,1,12
5202,Y,6,1,10
5203,Y,0,7,26
5205,Y,0,6,29
5206,Y,0,6,0
5207,Y,12,1,11
5208,Y,4,6,3
5209,Y,7,1,13
5210,Y,4,1,4
5211,Y,7,1,8
5212,Y,6,1,7
5213,Y,6,1,6
5214,Y,6,7,15
5216,N,0,5,0
5217,N,0,5,0
5218,N,0,3,0
5219,N,0,3,0
5220,Y,0,3,11
5221,N,0,3,0
5222,Y,0,5,9
5223,Y,0,5,1
5224,N,0,3,0
5225,N,0,3,0
5226,Y,0,3,9
5227,N,0,3,0
5228,Y,5,3,11
5229,Y,6,3,16
5230,Y,2,3,15
5231,Y,2,6,2
5232,Y,2,6,12
5233,Y,0,5,16
5235,Y,6,5,15
5236,Y,4,5,4
5237,Y,2,5,14
5238,Y,0,5,0
5239,Y,0,5,35
5240,Y,2,5,10
5242,Y,0,6,12
5243,Y,0,1,0
5245,N,0,3,0
5246,N,0,3,1
5247,Y,0,3,16
5248,Y,0,3,35
5249,Y,0,3,25
5250,Y,15,3,23
5251,Y,2,3,26
5252,Y,0,3,6
5253,Y,12,6,21
5254,Y,2,6,7
5255,Y,4,6,13
5258,Y,41,3,67
5259,Y,53,3,72
5260,Y,34,3,48
5261,Y,32,3,36
5262,Y,49,3,80
5263,Y,28,3,62
5264,Y,25,3,24
5265,Y,31,3,40
5266,Y,62,3,65
5267,Y,62,3,65
5268,Y,73,3,32
5269,Y,54,3,40
5270,Y,52,3,64
5271,Y,42,3,43
5272,Y,65,3,113
5273,Y,50,3,54
5274,Y,58,3,66
5275,Y,60,3,84
5276,Y,42,3,53
5277,Y,41,3,58
5278,Y,41,3,52
5279,Y,0,3,24
5379,Y,8,5,17
5381,Y,0,5,0
5382,Y,17,5,18
5383,Y,25,5,42
5384,Y,47,5,60
5385,Y,73,5,111
5386,Y,9,3,0
5387,Y,0,3,0
5388,Y,0,3,0
5389,Y,14,5,30
5390,Y,10,5,18
5391,Y,0,5,0
5392,Y,17,3,26
5393,Y,11,3,20
5394,Y,9,3,18
5396,N,0,3,0
5397,N,0,3,0
5398,N,0,3,0
5400,Y,0,3,1
5401,Y,0,3,1
5402,Y,0,3,1
5404,Y,0,3,4
5405,Y,0,6,8
5407,Y,0,3,1
5408,Y,0,6,6
5409,N,0,6,0
5411,N,0,3,0
5412,N,0,3,0
5413,Y,0,6,1
5414,N,0,6,0
5415,Y,0,6,15
5416,Y,0,6,10
5506,N,0,3,0
5507,N,0,3,0
5508,N,0,3,0
5509,Y,4,6,14
5510,Y,38,5,47
5511,Y,21,5,36
5512,Y,46,5,80
5513,Y,37,5,64
5518,Y,0,5,0
5519,Y,8,5,15
5520,Y,20,3,24
5521,Y,10,3,13
5522,Y,0,6,10
5527,Y,0,3,1
5528,Y,28,3,30
5529,Y,10,6,17
5533,Y,0,6,33
5534,Y,0,6,12
5535,Y,0,3,119
5536,Y,0,3,3
5537,Y,0,6,5.75
5540,Y,0,5,1
5541,Y,0,5,0
5542,Y,15,5,19
5543,Y,0,3,0
5545,N,0,6,0
5546,N,0,6,0
5547,N,0,6,0
5548,N,0,6,0
5549,N,0,3,0
5550,N,0,6,0
5551,Y,0,6,1
5552,N,0,6,0
5553,N,0,6,0
5555,N,0,6,0
5556,Y,0,6,6
5557,Y,0,6,4
5558,N,0,6,0
5559,N,0,6,0
5560,N,0,6,0
5562,N,0,6,0
5563,Y,0,6,1
5564,Y,0,6,1
5566,N,0,6,0
5567,N,0,6,0
5568,N,0,6,0
5569,N,0,6,0
5570,N,0,6,0
5571,N,0,6,0
5572,N,0,6,0
5573,N,0,6,0
5579,N,0,6,0
5580,N,0,6,0
5581,N,0,6,0
5583,Y,0,3,6
5584,N,0,3,0
5586,N,0,3,0
5587,N,0,3,0
5588,N,0,3,0
5617,Y,38,5,46
5618,Y,22,5,28
5622,Y,28,6,88
5623,Y,0,1,0
5628,N,0,3,0
5629,N,0,6,0
5630,Y,0,6,22
5631,Y,0,6,10
5632,Y,0,6,2
5633,N,0,6,0
5664,N,0,3,0
5665,Y,0,3,1.28
5666,Y,0,3,0.68
5670,N,0,6,0
5671,Y,0,6,6
5673,Y,10,3,14
5674,Y,10,3,14
5675,Y,15,3,51
5676,Y,10,3,10
5677,Y,0,3,22
5678,Y,0,3,109
5679,Y,0,3,73
5680,Y,0,6,38
5682,Y,0,3,10
5683,Y,0,3,7
5685,N,0,6,0
5686,N,0,1,0
5687,N,0,1,0
5688,Y,0,6,1
5689,Y,0,1,0
5690,Y,0,1,0
5691,Y,0,1,0
5692,Y,0,1,0
5693,Y,0,1,0
5717,Y,0,5,44
5718,Y,0,5,17
5719,Y,0,5,2
5720,N,0,5,0
5721,Y,0,5,26
5722,Y,0,5,176
5723,Y,0,5,13
5724,Y,0,5,12
5725,Y,0,5,55
5726,Y,0,5,58
5727,Y,0,5,57
5728,Y,0,5,68
5729,Y,0,5,40
5730,Y,0,5,24
5731,Y,0,5,19
5732,Y,0,5,17
5733,Y,0,5,54
5734,Y,0,5,35
5735,Y,0,5,0
5736,Y,0,5,0
5737,Y,0,5,69
5738,Y,0,5,21
5739,Y,0,5,36
5740,Y,0,5,36
5741,Y,0,5,29
5742,Y,0,5,34
5743,Y,0,5,41
5745,N,0,3,0
5746,Y,0,5,84
5748,Y,0,3,12
5749,Y,6,6,15
5755,Y,9,6,11
5756,Y,2,1,3
5757,Y,0,1,1
5758,Y,0,1,0
5760,Y,7,6,8
5761,Y,0,1,7
5762,Y,0,1,0
5763,Y,0,1,0
5764,Y,0,1,0
5773,N,0,6,0
5775,Y,0,6,13
5776,Y,0,6,15
5778,Y,0,3,9
5779,Y,0,3,2
5780,Y,0,3,8
5781,Y,0,3,4
5782,Y,0,3,5
5783,Y,0,1,0
5784,N,0,5,0
5794,N,0,3,0
5795,N,0,3,0
5796,Y,0,3,54
5797,Y,0,3,43
5798,Y,0,3,29
5799,Y,0,6,28
5800,Y,0,3,14
5801,Y,0,3,5
5802,Y,0,6,134
5803,Y,0,3,123
5804,Y,0,3,2
5805,N,0,6,2
5806,Y,0,3,5
5807,N,0,6,0
5808,Y,0,3,17
5809,Y,0,6,9
5810,Y,0,5,746
5811,Y,0,5,673
5812,Y,0,1,0
5813,Y,0,5,95
5819,Y,4,6,9
5823,Y,44,5,293
5827,Y,14,5,19
5828,Y,36,3,46
5830,Y,0,3,36
5831,N,0,6,0
5832,N,0,6,0
5833,N,0,6,0
5834,Y,0,3,6
5835,Y,0,5,2
5836,N,0,5,0
5837,Y,0,3,7
5839,N,0,3,0
5840,Y,0,5,11
5841,Y,0,5,5
5842,Y,0,3,20
5843,N,0,3,0
5844,N,0,3,0
5845,Y,0,3,6
5846,N,0,3,0
5855,Y,31,5,26
5857,N,0,5,0
5858,N,0,3,0
5859,N,0,3,0
5860,N,0,3,0
5861,N,0,3,0
5862,Y,0,3,1
5863,N,0,3,0
5864,N,0,3,0
5865,Y,0,3,4
5867,N,0,5,0
5868,Y,0,3,4
5869,Y,0,3,14
5870,Y,0,3,17
5871,N,0,3,18
5872,N,0,3,0
5873,Y,0,3,12
5875,Y,2,6,35
5876,Y,2,6,48
5877,Y,2,6,33
5878,Y,2,6,27
5879,Y,2,6,28
5880,Y,2,6,20
5881,Y,2,6,27
5882,Y,2,6,21
5883,Y,2,6,15
5884,Y,2,6,27
5885,Y,2,6,3
5886,Y,2,6,30
5887,Y,8,3,1008
5888,Y,11,3,958
5897,N,0,5,0
5898,Y,0,5,1
5899,Y,0,5,9
5900,N,0,5,0
5901,Y,0,5,4
5903,Y,10,1,12
5904,Y,7,1,8
5905,Y,0,7,0
5906,Y,0,1,0
5907,Y,0,1,0
5908,Y,6,7,7
5913,Y,0,3,0
5914,Y,0,1,0
5916,Y,0,6,0
5917,Y,0,1,0
5918,Y,0,1,0
5920,Y,0,1,0.13
5921,Y,0,1,0.24
5922,Y,0,1,0.11
5927,Y,0,3,2.69
5928,N,0,3,0
5929,Y,0,6,0.61
5930,N,0,6,0
5931,Y,0,3,3.6
5932,Y,0,3,1.8
5933,Y,0,6,3.7
5934,Y,0,6,1.84
5944,N,0,3,0
5945,Y,0,5,24
5953,N,0,3,0
5962,N,0,3,0
5963,N,0,3,0
5964,Y,0,3,3
5965,Y,0,3,13
5966,Y,0,3,6
5967,N,0,3,0
5969,Y,0,3,56
5970,Y,0,3,20
5974,Y,0,5,69
5975,Y,0,5,18
5976,Y,0,5,39
5977,Y,0,5,77
5978,Y,0,5,23
5979,Y,0,5,20
5980,Y,0,5,47
5981,Y,0,5,45
5991,N,0,3,0
5992,N,0,3,0
5993,N,0,6,0
5994,N,0,6,0
5995,N,0,6,0
5997,Y,0,5,84
5998,Y,0,5,104
5999,Y,0,5,58
6000,Y,0,5,44
6001,Y,0,5,107
6002,Y,0,5,79
6003,Y,0,5,56
6004,Y,0,5,86
6005,Y,0,5,67
6006,Y,0,5,106
6007,Y,0,5,88
6008,Y,0,5,42
6009,Y,0,5,80
6010,Y,0,5,28
6011,Y,0,5,20
6012,Y,0,5,30
6013,Y,0,3,4
6014,N,0,6,0
6034,Y,0,1,0
6043,Y,0,3,0
6044,Y,0,6,7
6045,Y,0,3,8
6047,Y,0,5,0.08
6048,Y,0,5,2.5
6049,Y,0,5,0.08
6050,Y,0,5,0.4
6051,Y,1,5,0.6
6052,Y,0,5,7
6053,Y,0,5,10
6054,Y,0,5,1.62
6055,Y,0,5,2.4
6056,N,0,5,0
6057,Y,0,1,1.94
6059,Y,0,1,0.98
6071,Y,0,3,11
6072,Y,0,3,51
6073,Y,0,5,14
6074,Y,0,5,22
6075,Y,0,5,22
6082,Y,0,5,14
6083,Y,4,1,7
6085,Y,0,6,16
6086,N,0,6,0
6087,Y,6,1,6
6088,Y,13,1,15
6089,Y,0,6,0
6090,N,0,3,0
6092,N,0,5,0
6093,Y,0,3,83
6094,Y,0,3,25
6095,Y,0,3,52
6096,Y,19,5,23
6097,Y,5,5,19
6098,Y,22,5,38
6103,Y,0,3,0
6104,Y,0,3,1
6105,Y,7,3,11
6107,Y,0,6,2
6108,Y,0,6,0
6109,N,0,6,0
6110,N,0,6,0
6111,Y,0,6,6
6112,N,0,6,0
6113,Y,0,6,15
6114,Y,0,6,2
6115,N,0,6,0
6116,N,0,6,0
6125,Y,18,6,26
6127,Y,47,6,59
6128,Y,38,6,48
6129,Y,46,6,50
6130,Y,21,6,28
6131,Y,22,6,29
6132,Y,37,6,35
6133,Y,46,6,68
6134,Y,10,3,12
6202,N,0,3,0
6203,N,0,3,0
6204,N,0,3,0
6205,Y,0,3,6
6206,Y,0,3,15
6207,Y,0,3,4
6208,Y,0,3,14
6209,Y,0,3,2
6211,Y,0,5,1
6212,Y,0,5,0.8
6213,Y,0,5,18
6214,Y,0,5,0
6215,Y,0,5,12
6216,Y,0,5,4
6217,Y,0,5,3
6218,Y,0,3,10
6219,Y,0,5,11
6220,Y,0,5,7
6221,Y,0,5,1
6222,Y,0,5,0
6223,Y,0,5,11
6224,Y,0,3,1
6225,Y,0,3,12
6226,Y,0,3,13
6227,Y,0,5,15
6228,Y,0,3,15.6
6229,Y,0,3,22
6230,Y,0,3,18
6231,Y,0,3,12
6232,Y,0,3,2
6233,Y,0,3,4
6234,Y,0,3,11
6235,Y,0,5,7
6236,Y,0,3,7
6238,Y,0,5,57
6239,N,0,5,0
6240,Y,0,5,15
6241,Y,0,5,13
6242,N,0,3,0
6244,N,0,5,0
6245,Y,0,5,1
6246,Y,0,5,12
6247,Y,0,5,16
6248,Y,0,3,4
6252,Y,0,1,0
6254,Y,0,1,0
6255,Y,0,1,0
6256,Y,0,1,0
6257,Y,0,1,0
6278,Y,0,1,0
6279,Y,0,5,48
6280,Y,0,1,0
6281,Y,0,1,0
6292,Y,0,1,0
6293,Y,0,1,0
6294,Y,0,3,88
6295,Y,0,1,0
6296,Y,0,1,0
6297,N,0,1,0
6303,Y,15,5,26
6304,Y,14,3,22
6305,Y,7,3,9
6306,Y,4,3,104
6307,Y,9,3,9
6308,Y,10,1,21
6309,Y,25,1,33
6311,Y,0,1,0
6312,Y,0,1,0
6314,Y,0,1,0
6315,Y,0,1,0
6316,Y,2400,6,0
6317,Y,0,1,0
6318,Y,0,1,0
6319,Y,0,1,0
6320,Y,0,1,0
6321,Y,0,1,0
6322,Y,0,1,0
6323,Y,0,1,0
6324,Y,0,1,0
6326,Y,0,1,0
6343,Y,143,6,272
6344,Y,0,1,0
6345,Y,0,1,0
6346,Y,0,1,0
6347,Y,0,1,0
6348,Y,0,1,0
6349,Y,0,1,0
6350,Y,0,1,0
6353,N,0,1,0
6359,Y,0,1,0
6361,Y,24,5,41
6362,Y,0,5,34
6363,Y,9,5,11
6364,Y,6,5,11
6365,Y,0,5,7
6366,Y,11,5,20
6367,Y,23,5,21
6368,Y,4,5,6
6369,Y,7,5,15
6370,Y,7,5,8
6371,Y,0,5,22
6372,Y,29,5,47
6373,Y,4,5,5
6374,Y,7,5,15
6375,Y,4,5,14
6376,Y,19,5,20
6377,Y,18,5,26
6378,Y,4,5,10
6379,Y,7,5,15
6380,Y,10,5,13
6381,Y,41,5,54
6382,Y,14,5,13
6383,Y,0,5,11
6384,Y,11,5,15
6385,Y,33,5,36
6386,Y,12,5,19
6387,Y,23,5,26
6388,Y,9,5,9
6389,Y,5,5,8
6390,Y,5,5,13
6391,Y,7,5,7
6392,Y,6,5,15
6393,Y,14,5,16
6394,Y,7,5,9
6395,Y,14,5,18
6396,Y,14,5,20
6397,Y,10,5,19
6398,Y,5,5,13
6399,Y,4,5,8
6400,Y,0,5,19
6401,Y,37,5,69
6402,Y,6,5,14
6403,Y,4,5,22
6404,Y,12,5,19
6405,Y,0,5,39
6406,Y,6,5,11
6407,Y,9,5,1
6408,Y,7,5,14
6409,Y,0,5,6
6410,Y,24,5,18
6411,Y,0,5,1
6412,Y,5,5,7
6413,Y,6,5,10
6414,Y,4,5,23
6415,Y,36,3,57
6416,Y,17,5,17
6417,Y,17,5,39
6418,Y,25,5,32
6419,Y,20,5,4
6420,Y,7,5,13
6421,Y,10,3,21
6422,Y,17,5,17
6423,Y,9,5,11
6424,Y,9,5,9
6425,Y,9,5,10
6426,Y,5,5,6
6427,Y,30,5,30
6428,Y,4,5,21
6429,Y,4,5,11
6430,Y,8,5,10
6431,Y,33,5,47
6432,Y,0,5,4
6433,Y,0,5,6
6434,Y,22,5,26
6435,Y,6,5,15
6436,Y,0,5,33
6437,Y,0,5,18
6438,Y,0,5,23
6439,Y,0,5,26
6440,Y,0,5,2
6441,Y,0,5,26
6442,Y,10,5,13
6443,Y,0,5,12
6444,Y,0,5,0
6445,Y,0,5,24
6446,Y,0,5,9
6447,Y,0,5,22
6448,Y,0,5,18
6449,Y,4,5,9
6450,Y,2,5,34
6451,Y,6,5,17
6452,Y,0,5,29
6453,Y,2,5,28
6454,Y,4,5,22
6455,Y,6,5,16
6456,Y,0,5,7
6457,Y,0,5,10
6458,Y,0,5,0
6459,Y,4,5,11
6460,Y,0,5,7
6461,Y,6,5,9
6462,Y,0,5,11
6463,Y,6,5,15
6464,Y,4,5,26
6465,Y,0,5,17
6466,Y,0,5,9
6467,Y,5,5,13
6468,Y,0,5,6
6469,Y,4,5,11
6471,Y,0,5,11
6472,Y,0,5,5
6473,Y,0,5,7
6474,Y,4,5,8
6475,Y,0,5,14
6476,Y,5,5,26
6477,Y,0,5,9
6478,Y,0,5,9
6479,Y,2,5,14
6480,Y,4,5,12
6481,Y,5,5,13
6482,Y,6,5,15
6483,Y,5,5,11
6484,Y,4,5,70
6485,Y,0,5,15
6486,Y,0,5,13
6487,Y,0,5,21
6488,Y,0,5,13
6489,Y,0,5,2
6490,Y,0,5,14
6491,Y,0,5,23
6492,Y,0,5,8
6493,Y,0,5,14
6494,Y,0,5,9
6495,Y,0,5,22
6496,Y,6,5,10
6497,Y,0,5,17
6498,Y,0,5,17
6499,Y,2,5,6
6500,Y,0,3,15
6537,Y,22,1,0
6538,Y,6,3,11
6539,Y,33,6,54
6540,Y,6,6,3
6541,Y,0,3,0
6542,Y,37,3,54
6543,Y,20,3,22
6544,Y,0,3,21
6545,N,0,6,0
6546,N,0,3,0
6547,Y,0,6,20
6548,Y,0,6,9
6549,N,0,6,0
6550,N,0,5,0
6552,Y,0,3,14
6553,Y,10,3,10
6554,Y,10,3,16
6555,Y,10,3,14
6556,Y,10,3,10
6557,Y,0,3,38
6558,Y,0,6,45
6559,Y,0,3,47
6560,Y,0,3,30
6561,N,0,6,0
6563,Y,5,3,8
6564,Y,6,3,11
6565,Y,0,3,0
6566,Y,11,3,18
6567,Y,0,3,0
6568,Y,5,3,14
6569,Y,12,3,16
6570,Y,23,3,29
6571,Y,23,3,38
6572,Y,23,3,25
6573,Y,22,3,26
6574,Y,30,3,37
6575,Y,42,3,54
