ItemID_DE;ItemNoDE;EAN;ParentNo;ItemNameDE;RemarkDE/EN;Sales_Price_EUR;Is_StockItem;StockQtyEU;MSQ_EU;is_dim_weight_estimated;weight(g);length(mm);width(mm);height(mm);is_active;Überverkäufe möglich;Stückzahl teilbar;Versandgewicht(kg);Length;Breite;Höhe;TARIC-Code
5527;B001-08;4283230877628;V007-TMT;Zahnriemenscheibe 2GT-12K-B4-10: Zähne 12, Typ K, Bohrung 4mm, Riemenbreite 10mm;;2,88;Y;1;0;0;10;18;10;10;Y;Y;N;0,01;1,8;1;1;8483508090
5522;D008-03;4283230970022;V013-TES;Industrieschalter LA38 DREH 2 Schaltzustände, SELBSTRÜCKSTELLEND, 1 Schließer + 1 Öffner;;3,65;Y;10;0;0;50;88;48;39;Y;N;N;0,05;8,8;4,8;3,9;8536500700
5521;B035-01;4283230019622;V079-TMT;Stellring 18x30x10mm;;2,63;Y;13;10;0;30;30;30;10;Y;Y;N;0,03;3;3;1;8466102000
5520;A008-11;4283230869722;V079-TMT;Stellring 15x25x9mm;;2,15;Y;20;20;0;20;25;10;10;Y;Y;N;0,02;2,5;1;1;8466102000
5519;A032-05;4283230085320;V079-TMT;Stellring 14x25x9mm;;2,1;Y;15;8;0;20;25;25;9;Y;Y;N;0,02;2,5;2,5;0,9;8466102000
5518;A030-13;4283230015723;V079-TMT;Stellring 13x22x8mm;;2,62;Y;0;0;0;20;22;22;8;Y;Y;N;0,02;2,2;2,2;0,8;8487909090
5513;B009-02;4283230915825;V079-TMT;Stellring 7.05x12x5mm;;1,09;Y;64;37;0;10;12;12;5;Y;Y;N;0,01;1,2;1,2;0,5;8466102000
5512;B015-09;4283230922021;V079-TMT;Stellring 4.05x9x5mm;;1,02;Y;80;46;0;10;9;9;5;Y;Y;N;0,01;0,9;0,9;0,5;8466102000
5511;B019-04;4283230925626;V079-TMT;Stellring 3.05x8x5mm;;0,97;Y;36;21;0;10;8;8;5;Y;Y;N;0,01;0,8;0,8;0,5;8466102000
5510;B006-05;4283230913326;V079-TMT;Stellring 2.05x7x5mm;;1,02;Y;47;38;0;10;7;7;5;Y;Y;N;0,01;0,7;0,7;0,5;8466102000
5509;F001-06;4283230011626;V036-TSC;Wellenkupplung Alu flex mit Klemmnabe D20L25 Ø10 auf Ø10mm;;5,89;Y;14;4;0;10;25;20;20;Y;Y;N;0,01;2,5;2;2;8483608090
5508;TOP-4283230858221;4283230858221;V133-TOP;Lüfter 3010 Usongshine 24V;;3,77;Y;0;0;0;10;300;30;10,5;N;N;N;0,01;30;3;1,05;8538909189
5507;TOP-4283230870421;4283230870421;V133-TOP;Lüfter 3010 Usongshine 12V;;3,77;Y;0;0;0;10;30;30;10;N;N;N;0,01;3;3;1;8538909189
5506;TOP-4283230892621;4283230892621;V133-TOP;Lüfter 3010 Usongshine 5V;;3,77;Y;0;0;0;10;30;30;10;N;N;N;0,01;3;3;1;8538909189
5416;F025-10;4283230040121;V154-TMS;Aluminiumprofil Winkel 45x45 Schwarz;;2,73;Y;10;0;0;40;43;43;30,5;Y;N;N;0,05;4,3;4,3;3,05;8487909090
5415;C003-04;4283230101822;V154-TMS;Aluminiumprofil Winkel 40x80 grau;;3,63;Y;13;0;0;80;78;78;39,5;Y;N;N;0,09;7,8;7,8;3,95;8487909090
5414;TMS-4283230013323;4283230013323;V154-TMS;Aluminiumprofil Winkel 40x40 Schwarz;;1,76;Y;0;0;0;30;55;37;27;N;N;N;0,03;5,5;3,7;2,7;8487909090
5413;F003-03;4283230013927;V154-TMS;Aluminiumprofil Winkel 30x30 grau;;1,54;Y;1;0;0;20;50;28;25;Y;N;N;0,02;5;2,8;2,5;8487909090
5412;TMS-4283230014627;4283230014627;V154-TMS;Aluminiumprofil Winkel 20x40 doppelte Halterung;;1,74;Y;0;0;0;20;56;18;18;N;N;N;0,02;5,6;1,8;1,8;8487909090
5411;TMS-4283230018021;4283230018021;V154-TMS;Aluminiumprofil Winkel 20x40 einfache Halterung;;1,69;Y;0;0;0;20;39;39;18;N;N;N;0,02;3,9;3,9;1,8;8487909090
5409;TMS-4283230863324;4283230863324;V154-TMS;Aluminiumprofil Winkel 20x28-B Schwarz;;1,2;Y;0;0;0;10;39;20;20;N;N;N;0,01;3,9;2;2;8487909090
5408;A007-03;4283230867322;V154-TMS;Aluminiumprofil Winkel 20x28-B grau;;1,2;Y;6;0;0;10;39;20;21;Y;N;N;0,01;3,9;2;2,1;8487909090
5407;A010-07;4283230872425;V154-TMS;Aluminiumprofil Winkel 20x28-A grau;;1,25;Y;1;0;0;10;40;20;19;Y;N;N;0,01;4;2;1,9;8487909090
5405;A013-05;4283230876928;V154-TMS;Aluminiumprofil Winkel 15x25 grau;;1,72;Y;8;0;0;10;35;15;21;Y;N;N;0,01;3,5;1,5;2,1;8487909090
5404;A011-05;4283230873828;V154-TMS;Aluminiumprofil Winkel 15x15 grau;;1,51;Y;4;0;0;10;20;20;15;Y;N;N;0,01;2;2;1,5;8487909090
5402;A012-12;4283230876027;V154-TMS;Aluminiumprofil Winkel 20x20-B grau;;1,15;Y;1;0;0;10;29;17;16;Y;N;N;0,01;2,9;1,7;1,6;8487909090
5401;A008-02;4283230868824;V154-TMS;Aluminiumprofil Winkel 20x20-B Schwarz;;1,15;Y;1;0;0;10;28,5;17;16;Y;N;N;0,01;2,85;1,7;1,6;8487909090
5400;A006-15;4283230866929;V154-TMS;Aluminiumprofil Winkel 20x20-A grau;;1,15;Y;1;0;0;10;28;17;11;Y;N;N;0,01;2,8;1,7;1,1;8487909090
5398;TOP-4283230027726;4283230027726;V127-TOP;Thermoelement K - Typ 1m Kabel 0.5;;4,11;Y;0;0;0;40;130;120;17;N;N;N;0,04;13;12;1,7;8536500700
5397;TOP-4283230109521;4283230109521;V127-TOP;Thermoelement K - Typ 1m Kabel 0.4;;4,11;Y;0;0;0;10;160;131;9;N;N;N;0,01;16;13,1;0,9;8536500700
5396;TOP-4283230094520;4283230094520;V127-TOP;Thermoelement K - Typ 1m Kabel 0.3;;4,11;Y;0;0;0;20;150;130;9;N;N;N;0,02;15;13;0,9;8536500700
5394;L011-10;4283230120526;V053-TMT;Linearwelle Ø4mm, Länge 300mm;;6,3;Y;18;9;0;30;300;4;4;Y;Y;N;0,03;30;0,4;0,4;7318156290
5393;J006-09;4283230089229;V053-TMT;Linearwelle Ø4mm, Länge 250mm;;2,79;Y;20;11;0;20;250;4;4;Y;Y;N;0,03;25;0,4;0,4;7318156290
5392;J003-04;4283230085825;V053-TMT;Linearwelle Ø4mm, Länge 200mm;;2,77;Y;25;17;0;20;200;4;4;Y;Y;N;0,02;20;0,4;0,4;7318156290
5391;B010-05;4283230916822;V053-TMT;Linearwelle Ø4mm, Länge 160mm;;2,14;Y;0;0;0;20;160;4;4;Y;Y;N;0,02;16;0,4;0,4;7318156290
5390;B019-08;4283230926029;V053-TMT;Linearwelle Ø4mm, Länge 150mm;;2,02;Y;18;10;0;10;150;4;4;Y;Y;N;0,01;15;0,4;0,4;7318156290
5389;B009-05;4283230916020;V053-TMT;Linearwelle Ø4mm, Länge 100mm;;1,6;Y;30;14;0;10;100;4;4;Y;Y;N;0,01;10;0,4;0,4;7318156290
5388;TMT-4283230115126;4283230115126;V053-TMT;Linearwelle Ø3mm, Länge 300mm;;6,77;Y;0;0;0;20;300;3;3;Y;Y;N;0,02;30;0,3;0,3;7318156290
5387;TMT-4283230116222;4283230116222;V053-TMT;Linearwelle Ø3mm, Länge 250mm;;6,38;Y;0;0;0;10;250;3;3;Y;Y;N;0,01;25;0,3;0,3;7318156290
5386;TMT-4283230083920;4283230083920;V053-TMT;Linearwelle Ø3mm, Länge 200mm;;5,42;Y;0;9;0;10;200;3;3;Y;Y;N;0,01;20;0,3;0,3;7318156290
5385;J009-04;4283230091925;V053-TMT;Linearwelle Ø3mm, Länge 150mm;;4,66;Y;109;73;0;10;150;3;3;Y;Y;N;0,01;15;0,3;0,3;7318156290
5384;B009-03;4283230915924;V053-TMT;Linearwelle Ø3mm, Länge 100mm;;3,85;Y;60;47;0;10;100;3;3;Y;Y;N;0,01;10;0,3;0,3;7318156290
5383;B012-11;4283230919229;V053-TMT;Linearwelle Ø3mm, Länge 60mm;;1,6;Y;42;25;0;10;60;3;3;Y;Y;N;0,01;6;0,3;0,3;7318156290
5382;B018-11;4283230925121;V053-TMT;Linearwelle Ø3mm, Länge 50mm;;1,74;Y;18;17;0;10;50;3;3;Y;Y;N;0,01;5;0,3;0,3;7318156290
5381;B004-11;4283230911728;V053-TMT;Linearwelle Ø3mm, Länge 25mm;;1,6;Y;0;0;0;10;25;25;3;Y;Y;N;0,01;2,5;2,5;0,3;7318156290
5379;A013-04;4283230876829;V113-TMT;Motorhalter flach Schrittmotor 42er NEMA17 für Aluprofil 2040 silber;;3,11;Y;17;8;0;20;60;42;4;Y;Y;N;0,02;6;4,2;0,4;8466102000
5279;B030-06;4283230937728;V026-TMS;Passschraube mit Bund ISO 7379 M10-Ø13x30mm;;2,86;Y;24;0;0;50;54,5;18;18;Y;Y;N;0,05;5,45;1,8;1,8;7318156290
5278;B030-07;4283230937827;V026-TMS;Passschraube mit Bund ISO 7379 M10-Ø12x30mm;;2,57;Y;52;41;0;50;55;18;18;Y;Y;N;0,05;5,5;1,8;1,8;7318156290
5277;B030-02;4283230937322;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x30mm;;1,86;Y;58;41;0;30;51;16;16;Y;Y;N;0,03;5,1;1,6;1,6;7318156290
5276;B030-08;4283230937926;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x25mm;;1,76;Y;53;42;0;30;45;16;16;Y;Y;N;0,03;4,5;1,6;1,6;7318156290
5275;B029-05;4283230936325;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x20mm;;1,76;Y;84;60;0;30;40;16;16;Y;Y;N;0,03;4;1,6;1,6;7318156290
5274;A002-01;4283230859426;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x16mm;;1,74;Y;66;58;0;20;36;16;16;Y;Y;N;0,02;3,6;1,6;1,6;7318156290
5273;B029-04;4283230936226;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x12mm;;1,69;Y;54;50;0;20;32;16;16;Y;Y;N;0,02;3,2;1,6;1,6;7318156290
5272;B029-06;4283230936424;V026-TMS;Passschraube mit Bund ISO 7379 M8-Ø10x10mm;;1,64;Y;113;65;0;20;29;16;16;Y;Y;N;0,02;2,9;1,6;1,6;7318156290
5271;B029-03;4283230936127;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x30mm;;1,74;Y;41;42;0;20;47;13;13;Y;Y;N;0,02;4,7;1,3;1,3;7318156290
5270;B029-07;4283230936523;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x25mm;;1,59;Y;64;52;0;20;42;13;13;Y;Y;N;0,02;4,2;1,3;1,3;7318156290
5269;B027-02;4283230933621;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x20mm;;1,52;Y;70;54;0;10;37;13;13;Y;Y;N;0,01;3,7;1,3;1,3;7318156290
5268;B029-08;4283230936622;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x16mm;;1,52;Y;65;73;0;10;33;13;13;Y;Y;N;0,01;3,3;1,3;1,3;7318156290
5267;B028-07;4283230935328;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x12mm;;1,47;Y;57;62;0;10;29;13;13;Y;Y;N;0,01;2,9;1,3;1,3;7318156290
5266;B028-03;4283230934925;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x10mm;;1,47;Y;65;62;0;10;27;13;13;Y;Y;N;0,01;2,7;1,3;1,3;7318156290
5265;B028-05;4283230935120;V026-TMS;Passschraube mit Bund ISO 7379 M6-Ø8x8mm;;1,71;Y;40;31;0;10;25;13;13;Y;Y;N;0,01;2,5;1,3;1,3;7318156290
5264;B028-02;4283230934826;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x30mm;;1,47;Y;44;25;0;10;44;10;10;Y;Y;N;0,01;4,4;1;1;7318156290
5263;B028-06;4283230935229;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x25mm;;1,38;Y;63;28;0;10;39;10;10;Y;Y;N;0,01;3,9;1;1;7318156290
5262;B026-02;4283230932426;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x20mm;;1,38;Y;80;49;0;10;34;10;10;Y;Y;N;0,01;3,4;1;1;7318156290
5261;B027-01;4283230933522;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x16mm;;1,33;Y;44;32;0;10;30;10;10;Y;Y;N;0,01;3;1;1;7318156290
5260;B028-04;4283230935021;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x12mm;;1,38;Y;48;34;0;10;26;10;10;Y;Y;N;0,01;2,6;1;1;7318156290
5259;B028-08;4283230935427;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x10mm;;1,33;Y;72;53;0;10;24;10;10;Y;Y;N;0,01;2,4;1;1;7318156290
5258;B027-05;4283230933928;V026-TMS;Passschraube mit Bund ISO 7379 M5-Ø6x8mm;;1,48;Y;67;41;0;10;22;10;10;Y;Y;N;0,01;2,2;1;1;7318156290
5255;A015-02;4283230879820;V036-TSC;Wellenkupplung Alu flex mit Klemmnabe D20L25 Ø8 auf Ø10mm;;5,92;Y;12;4;0;20;25;20;25;Y;Y;N;0,02;2,5;2;2,5;8483608090
5254;A011-01;4283230873422;V036-TSC;Wellenkupplung Alu flex mit Klemmnabe D20L25 Ø6 auf Ø10mm;;5,92;Y;7;2;0;20;25;20;20;Y;Y;N;0,02;2,5;2;2;8483608090
5253;B005-10;4283230912626;V084-TSC;Wellenkupplung Kunststoff flex D22L25 Ø10 auf Ø10mm;;3;Y;21;12;0;10;25;22;22;Y;Y;N;0,01;2,5;2,2;2,2;8483608090
5252;A008-03;4283230868923;V084-TSC;Wellenkupplung Kunststoff flex D19L23 Ø6 auf Ø8mm;;2,62;Y;6;0;0;10;22;19;19;Y;Y;N;0,01;2,2;1,9;1,9;8483608090
5251;B020-05;4283230926821;V084-TSC;Wellenkupplung Kunststoff flex D19L23 Ø5 auf Ø8mm;;2,62;Y;26;2;0;10;22,5;19;19;Y;Y;N;0,01;2,25;1,9;1,9;8483608090
5250;B013-06;4283230919823;V084-TSC;Wellenkupplung Kunststoff flex D14L21 Ø5 auf Ø5mm;;2,65;Y;23;15;0;10;21;14;14;Y;Y;N;0,01;2,1;1,4;1,4;8483608090
5249;M004-08;4283230124227;V037-TES;Induktiver Näherungsschalter Montagehalter;;1,61;Y;25;0;0;10;32;24;18;Y;N;N;0,01;3,2;2,4;1,8;8536500700
5248;C004-07;4283230953520;V037-TES;Induktiver Näherungsschalter SN04-P2 PNP Öffner 10-30V;;4,35;Y;32;0;0;40;74;74;18;Y;N;N;0,04;7,4;7,4;1,8;8536500700
5247;R001-03;4283230189622;V037-TES;Induktiver Näherungsschalter SN04-N2 NPN Öffner 10-30V;;4,34;Y;9;0;0;40;75;65;18;Y;N;N;0,04;7,5;6,5;1,8;8536500700
5246;D001-06;4283230964625;V037-TES;Induktiver Näherungsschalter SN04-P PNP Schließer 10-30V;;4,32;Y;1;0;0;40;26;28;19;N;N;N;0,04;2,6;2,8;1,9;8536500700
5245;TES-4283230128928;4283230128928;V037-TES;Induktiver Näherungsschalter SN04-N NPN Schließer 10-30V;;4,35;Y;0;0;0;40;90;62,5;17;N;N;N;0,04;9;6,25;1,7;8536500700
5243;PRO-4283230286628;4283230286628;;12V 8.3A Netzteil EVG flach, abgewinkelt;;7,87;N;0;0;0;200;200;55;30;Y;N;N;0,2;20;5,5;3;8504408390
5242;L003-05;4283230031020;V154-TMS;Aluminiumprofil Winkel 30x30 Verbindungsblock 3 Seiten;;6,27;Y;12;0;0;70;68;57;42;Y;N;N;0,07;6,8;5,7;4,2;8487909090
5240;B027-06;4283230934024;V182-TMT;Unterlegscheibe Openbuilds Edelstahl 8x12x1mm, Menge 10 Stk;;2,68;Y;10;2;0;10;12;12;1;Y;Y;N;0,01;1,2;1,2;0,1;8466102000
5239;B026-04;4283230932624;V182-TMT;Unterlegscheibe Openbuilds Edelstahl 5x10x1mm, Menge 10 Stk;;2,59;Y;40;0;0;10;10;10;1;Y;Y;N;0,01;1;1;0,1;8466102000
5238;B027-03;4283230933720;V182-TMT;Unterlegscheibe Openbuilds Edelstahl 5x8x1mm, Menge 10 Stk;;2,49;Y;0;0;0;10;8;8;1;N;Y;N;0,01;0,8;0,8;0,1;8466102000
5237;B027-04;4283230933829;V182-TMT;Unterlegscheibe Openbuilds Messing 11x15.7x1mm, Menge 10 Stk;;3,34;Y;14;2;0;10;15,7;15,7;1;Y;Y;N;0,01;1,57;1,57;0,1;8466102000
5236;B026-01;4283230932327;V182-TMT;Unterlegscheibe Openbuilds Messing 5.1x10x1mm, Menge 10 Stk;;1,65;Y;4;4;0;10;10;10;1;Y;Y;N;0,01;1;1;0,1;8466102000
5235;B027-07;4283230934123;V182-TMT;Unterlegscheibe Openbuilds Messing 5.1x8x1mm, Menge 10 Stk;;1,52;Y;15;6;0;10;8;8;1;Y;Y;N;0,01;0,8;0,8;0,1;8466102000
5233;B027-08;4283230934222;V077-TMT;Openbuilds quadratische Platte Alu 20x20x3;;2,32;Y;16;0;0;0;20;20;3;Y;N;N;0;2;2;0,3;8487909090
5232;B026-03;4283230932525;V077-TMT;Openbuilds würfelfürmiger Verbinder Schwarz;;3,44;Y;12;2;0;10;21;21;21;Y;N;N;0,01;2,1;2,1;2,1;8487909090
5231;B026-05;4283230932723;V077-TMT;Openbuilds dreieckiger Verbinder Schwarz Alu;;3,09;Y;2;2;0;10;20;20;20;Y;N;N;0,01;2;2;2;8466102000
5230;B026-06;4283230932822;V077-TMT;Openbuilds Winkel Alu 3 er;;3,61;Y;15;2;0;20;60;19,5;16;Y;N;N;0,02;6;1,95;1,6;8487909090
5229;B026-07;4283230932921;V077-TMT;Openbuilds Winkel Alu 2 er;;2,32;Y;16;6;0;10;38;20;15,5;Y;N;N;0,01;3,8;2;1,55;8487909090
5228;B026-08;4283230933027;V077-TMT;Openbuilds Winkel Alu 1 er;;1,29;Y;11;5;0;0;20;20;14;Y;N;N;0;2;2;1,4;8487909090
5227;TMS-4283230028723;4283230028723;V097-TMS;Alu Profil Verbinder T-Typ 4040 Schwarz;;9,43;Y;0;0;0;180;120;120;6;N;N;N;0,19;12;12;0,6;8487909090
5226;F026-10;4283230041128;V097-TMS;Alu Profil Verbinder T-Typ 4040 Weiß;;9,29;Y;9;0;0;80;63;44,5;11;Y;N;N;0,09;6,3;4,45;1,1;8487909090
5225;TMS-4283230025425;4283230025425;V097-TMS;Alu Profil Verbinder T-Typ 3030 Schwarz;;6,18;Y;0;0;0;60;90;90;4;N;N;N;0,07;9;9;0,4;8487909090
5224;TMS-4283230020529;4283230020529;V097-TMS;Alu Profil Verbinder T-Typ 3030 Weiß;;6,03;Y;0;0;0;60;91;91;4;N;N;N;0,07;9,1;9,1;0,4;8487909090
5223;B025-05;4283230931528;V097-TMS;Alu Profil Verbinder T-Typ 2020 Schwarz;;3,54;Y;1;0;0;30;60;60;4;Y;N;N;0,03;6;6;0,4;8487909090
5222;B023-05;4283230929624;V097-TMS;Alu Profil Verbinder T-Typ 2020 Weiß;;3,27;Y;5;0;0;30;60;60;4;Y;N;N;0,03;6;6;0,4;8487909090
5221;TMS-4283230019929;4283230019929;V097-TMS;Alu Profil Verbinder L-Typ 4040 Schwarz;;10,32;Y;0;0;0;180;12,5;12,5;6;N;N;N;0,19;1,25;1,25;0,6;8487909090
5220;F021-07;4283230035127;V097-TMS;Alu Profil Verbinder L-Typ 4040 Weiß;;9,46;Y;11;0;0;180;120;120;6;Y;N;N;0,19;12;12;0,6;8487909090
5219;TMS-4283230040022;4283230040022;V097-TMS;Alu Profil Verbinder L-Typ 3030 Schwarz;;6,18;Y;0;0;0;60;90;90;4;N;N;N;0,07;9;9;0,4;8487909090
5218;TMS-4283230028020;4283230028020;V097-TMS;Alu Profil Verbinder L-Typ 3030 Weiß;;6,52;Y;0;0;0;60;90;90;4;N;N;N;0,07;9;9;0,4;8487909090
5217;TMS-4283230930422;4283230930422;V097-TMS;Alu Profil Verbinder L-Typ 2020 Schwarz;;3,62;Y;0;0;0;30;59;59;4;N;N;N;0,03;5,9;5,9;0,4;8487909090
5216;TMS-4283230929723;4283230929723;V097-TMS;Alu Profil Verbinder L-Typ 2020 Silber;;3,62;Y;0;0;0;30;60;60;4;N;N;N;0,03;6;6;0,4;8487909090
5214;I039-01;4283230082329;V008-TMT;Kugelgewindetrieb KGT1605-3-L1000;;44,43;Y;15;6;0;1530;1000;48;40;Y;Y;N;1,61;100;4,8;4;8483403090
5213;I043-03;4283230080929;V008-TMT;Kugelgewindetrieb KGT1605-3-L800;;36,73;Y;6;6;0;1250;800;48,5;40;Y;Y;N;1,32;80;4,85;4;8483403090
5212;I040-02;4283230079527;V008-TMT;Kugelgewindetrieb KGT1605-3-L700;;34,56;Y;5;6;0;1010;700;48,5;40;Y;Y;N;1,06;70;4,85;4;8483403090
5211;T012-01;4283230080127;V008-TMT;Kugelgewindetrieb KGT1605-3-L600;;34,17;Y;8;7;0;970;600;48,5;40;Y;Y;N;1,02;60;4,85;4;8483403090
5210;T011-01;4283230081124;V008-TMT;Kugelgewindetrieb KGT1605-3-L500;;32,12;Y;4;4;0;830;500;48;40;Y;Y;N;0,87;50;4,8;4;8483403090
5209;T014-01;4283230081926;V008-TMT;Kugelgewindetrieb KGT1605-3-L400;;30,07;Y;9;7;0;690;400;48;40;Y;Y;N;0,72;40;4,8;4;8483403090
5208;C009-01;4283230956927;V008-TMT;Kugelgewindetrieb KGT1605-3-L300;;28;Y;8;4;0;550;315;43;43;Y;Y;N;0,58;31,5;4,3;4,3;8483403090
5207;C016-05;4283230962225;V008-TMT;Kugelgewindetrieb KGT1605-3-L250;;26,68;Y;7;12;0;480;250;48,5;48,5;Y;Y;N;0,5;25;4,85;4,85;8483403090
5206;D011-01;4283230972026;V008-TMT;Kugelgewindetrieb KGT1605-3-L200;;25,95;Y;0;0;0;410;200;49;40;Y;Y;N;0,43;20;4,9;4;8483403090
5205;D017-03;4283230976628;V008-TMT;Kugelgewindetrieb KGT1605-3-L150;;25,84;Y;29;0;0;340;150;49;40;Y;Y;N;0,36;15;4,9;4;8483403090
5203;I019-01;4283230082428;V008-TMT;Kugelgewindetrieb KGT1204-3-L1000;;46,08;Y;26;0;0;800;1000;41;30;Y;Y;N;0,84;100;4,1;3;8483403090
5202;I037-01;4283230077929;V008-TMT;Kugelgewindetrieb KGT1204-3-L800;;39,19;Y;10;6;0;660;800;40,5;30,5;Y;Y;N;0,69;80;4,05;3,05;8483403090
5201;I037-03;4283230078223;V008-TMT;Kugelgewindetrieb KGT1204-3-L700;;38,52;Y;12;4;0;590;700;40;30;Y;Y;N;0,62;70;4;3;8483403090
5200;T008-01;4283230079329;V008-TMT;Kugelgewindetrieb KGT1204-3-L600;;36,67;Y;10;0;0;520;600;40,5;30;Y;Y;N;0,54;60;4,05;3;8483403090
5199;T003-01;4283230072627;V008-TMT;Kugelgewindetrieb KGT1204-3-L500;;34,22;Y;15;4;0;440;500;40;30,5;Y;Y;N;0,46;50;4;3,05;8483403090
5198;D017-01;4283230081223;V008-TMT;Kugelgewindetrieb KGT1204-3-L400;;32,38;Y;16;17;0;370;400;40,5;30;Y;Y;N;0,39;40;4,05;3;8483403090
5197;I023-02;4283230963628;V008-TMT;Kugelgewindetrieb KGT1204-3-L300;;31,22;Y;37;33;0;290;300;40;30;Y;Y;N;0,31;30;4;3;8483403090
5196;C008-05;4283230956620;V008-TMT;Kugelgewindetrieb KGT1204-3-L250;;30,47;Y;5;4;0;260;320;85;40,5;Y;Y;N;0,27;32;8,5;4,05;8483403090
5195;G009-03;4283230046321;V008-TMT;Kugelgewindetrieb KGT1204-3-L200;;29,29;Y;2;8;0;230;200;40;30;Y;Y;N;0,24;20;4;3;8483403090
5193;B024-08;4283230930729;V012-TMT;Trapezgewindemutter T8x2x8, POM eckig;;2,73;Y;11;6;0;10;34;20;12;Y;Y;N;0,01;3,4;2;1,2;7318156290
5192;B025-03;4283230931320;V012-TMT;Trapezgewindemutter T8x2x4, POM eckig;;2,78;Y;18;0;1;30;34;20;12;Y;Y;N;0,03;3,4;2;1,2;7318156290
5191;B022-07;4283230928726;V012-TMT;Trapezgewindemutter T8x2x2, POM eckig;;2,73;Y;10;9;0;10;34;20;12;Y;Y;N;0,01;3,4;2;1,2;7318156290
5190;B022-04;4283230928627;V012-TMT;Trapezgewindemutter T8x2x8, Messing eckig;;2,75;Y;64;48;0;10;22;11;15;Y;Y;N;0,01;2,2;1,1;1,5;7318156290
5189;B024-07;4283230930620;V012-TMT;Trapezgewindemutter T8x2x2, Messing eckig;;2,75;Y;54;41;0;10;22;11;15;Y;Y;N;0,01;2,2;1,1;1,5;7318156290
5186;TMT-4283230887320;4283230887320;V124-TMT;Leitrolle Führungsrolle Laufrolle 5x21x7mm Weiß;;1,63;Y;0;0;0;10;21,5;21,5;7;N;N;N;0,01;2,15;2,15;0,7;8482101010
5173;A002-06;4283230859822;V057-TMS;Nutenstein schwer 40-M5;;0,96;Y;52;0;0;20;19,5;19,5;10;Y;N;N;0,02;1,95;1,95;1;8483902090
5172;A007-01;4283230867124;V057-TMS;Nutenstein schwer 40-M4;;0,96;Y;50;0;0;20;20;20;10;Y;N;N;0,02;2;2;1;8483902090
5171;A015-04;4283230880024;V057-TMS;Nutenstein schwer 30-M8;;0,78;Y;92;0;0;10;16;16;6;Y;N;N;0,01;1,6;1,6;0,6;8483902090
5170;TMS-4283230880222;4283230880222;V057-TMS;Nutenstein schwer 30-M6;;0,78;Y;0;0;0;10;16;16;6;N;N;N;0,01;1,6;1,6;0,6;8483902090
5169;A015-01;4283230879721;V057-TMS;Nutenstein schwer 30-M5;;0,78;Y;0;0;0;10;16;16;6;N;N;N;0,01;1,6;1,6;0,6;8483902090
5168;A006-11;4283230866622;V057-TMS;Nutenstein schwer 30-M4;;0,78;Y;0;0;0;10;16;16;6;N;N;N;0,01;1,6;1,6;0,6;8483902090
5167;A006-08;4283230866325;V057-TMS;Nutenstein schwer 30-M3;;1,12;Y;25;0;0;10;16;16;6;Y;N;N;0,01;1,6;1,6;0,6;8483902090
5166;A015-08;4283230880321;V057-TMS;Nutenstein schwer 20-M6;;0,6;Y;9;0;0;10;11;10;5;Y;N;N;0,01;1,1;1;0,5;8483902090
5165;TMS-4283230872524;4283230872524;V057-TMS;Nutenstein schwer 20-M5;;0,6;Y;0;0;0;0;9,5;9,5;5;N;N;N;0;0,95;0,95;0,5;8483902090
5164;TMS-4283230878724;4283230878724;V057-TMS;Nutenstein schwer 20-M4;;0,6;Y;0;0;0;10;10;10;4;N;N;N;0,01;1;1;0,4;8483902090
5163;A015-11;4283230880628;V057-TMS;Nutenstein schwer 20-M3;;0,6;Y;203;0;0;10;9,5;9,5;4;Y;N;N;0,01;0,95;0,95;0,4;8483902090
5142;A014-09;4283230878922;V057-TMS;Nutenstein Hammermutter 45-M8;;0,72;Y;62;0;0;10;19;10;9;Y;N;N;0,01;1,9;1;0,9;8483902090
5141;A003-11;4283230861924;V057-TMS;Nutenstein Hammermutter 45-M6;;0,72;Y;21;0;0;10;19;10;9;Y;N;N;0,01;1,9;1;0,9;8483902090
5140;A012-11;4283230875921;V057-TMS;Nutenstein Hammermutter 45-M5;;0,72;Y;51;0;0;10;19;10;9;Y;N;N;0,01;1,9;1;0,9;8483902090
